id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,kfold
8351,42,blue-collar,married,unknown,no,8600,no,no,unknown,11,jun,90,9,-1,0,unknown,0,2
6084,31,entrepreneur,single,tertiary,no,137,no,no,cellular,29,jan,445,2,-1,0,unknown,0,2
17593,33,technician,married,tertiary,no,40,yes,no,cellular,14,jul,110,3,-1,0,unknown,0,2
3199,40,management,married,tertiary,no,226,yes,no,cellular,12,may,262,2,-1,0,unknown,0,2
10361,56,retired,married,secondary,no,102,yes,no,telephone,11,may,267,1,369,1,failure,0,2
18103,35,technician,divorced,unknown,no,-11,yes,yes,cellular,31,jul,24,18,-1,0,unknown,0,2
10984,52,technician,married,tertiary,no,523,yes,yes,cellular,8,jul,113,1,-1,0,unknown,0,2
7795,39,technician,divorced,tertiary,yes,3,no,no,cellular,6,may,488,1,-1,0,unknown,1,2
9828,35,technician,single,secondary,no,353,yes,no,cellular,20,apr,8,3,-1,0,unknown,0,2
23583,37,management,single,tertiary,no,1449,no,no,unknown,3,jun,291,1,-1,0,unknown,0,2
9738,48,blue-collar,married,unknown,no,459,no,no,cellular,5,feb,134,1,8,1,other,0,2
19527,67,retired,married,primary,no,4066,no,no,cellular,2,apr,104,6,-1,0,unknown,0,2
8185,26,blue-collar,single,primary,no,941,no,no,cellular,29,jan,1165,1,-1,0,unknown,1,2
9142,54,management,married,secondary,no,0,no,no,cellular,19,nov,106,1,-1,0,unknown,0,2
23274,32,management,single,tertiary,no,1344,no,yes,cellular,21,nov,63,1,-1,0,unknown,0,2
16343,41,management,married,tertiary,no,725,no,no,cellular,26,aug,460,10,-1,0,unknown,0,2
11130,39,services,married,secondary,no,87,no,no,cellular,8,jul,114,1,-1,0,unknown,0,2
16859,29,admin.,single,secondary,no,1992,no,no,cellular,12,apr,119,2,-1,0,unknown,0,2
2690,26,unemployed,single,secondary,no,461,no,no,cellular,28,jan,214,1,-1,0,unknown,0,2
15944,32,technician,married,secondary,no,90,yes,yes,unknown,6,may,57,2,-1,0,unknown,0,2
13521,28,admin.,married,secondary,no,172,yes,no,cellular,19,oct,123,2,-1,0,unknown,0,2
21611,33,technician,married,secondary,no,-534,yes,yes,cellular,8,aug,16,7,-1,0,unknown,0,2
3512,32,management,single,tertiary,no,19985,no,no,cellular,9,feb,616,5,-1,0,unknown,0,2
19377,30,self-employed,single,tertiary,no,-174,no,no,cellular,20,nov,80,1,-1,0,unknown,0,2
11304,29,admin.,single,secondary,no,873,no,no,cellular,5,mar,41,2,-1,0,unknown,0,2
2148,38,management,married,tertiary,no,7255,yes,no,cellular,20,apr,410,2,-1,0,unknown,0,2
78,45,entrepreneur,married,secondary,no,-479,yes,no,cellular,30,jul,167,2,-1,0,unknown,0,2
7417,30,admin.,married,secondary,no,214,yes,yes,unknown,26,may,219,1,-1,0,unknown,0,2
6508,32,admin.,single,secondary,no,299,yes,no,cellular,20,apr,177,2,348,2,failure,0,2
7534,33,services,married,secondary,no,1076,no,no,cellular,7,aug,88,1,259,4,failure,0,2
3093,52,blue-collar,married,secondary,no,3622,yes,yes,unknown,23,may,40,7,-1,0,unknown,0,2
18832,36,technician,married,tertiary,no,98,no,no,cellular,4,feb,146,1,-1,0,unknown,0,2
1153,35,management,married,tertiary,no,867,yes,no,cellular,20,nov,298,2,171,3,success,0,2
19685,35,services,married,unknown,no,2,no,no,unknown,16,jun,221,1,-1,0,unknown,0,2
25621,60,housemaid,married,secondary,no,1211,no,no,telephone,18,aug,268,2,-1,0,unknown,0,2
5370,53,unemployed,divorced,secondary,no,587,no,no,cellular,19,nov,561,1,-1,0,unknown,1,2
2008,35,blue-collar,married,primary,no,1176,yes,no,unknown,21,may,166,2,-1,0,unknown,0,2
19028,36,technician,single,secondary,yes,0,no,yes,cellular,26,aug,109,14,-1,0,unknown,0,2
3206,37,management,married,tertiary,no,6771,no,no,cellular,7,sep,337,1,186,1,success,1,2
23893,29,blue-collar,single,secondary,no,1232,yes,no,cellular,16,apr,258,1,316,2,failure,0,2
7817,35,technician,single,secondary,no,-54,yes,no,unknown,30,may,70,2,-1,0,unknown,0,2
12791,31,management,single,secondary,no,99,yes,yes,cellular,18,nov,125,1,-1,0,unknown,0,2
26358,32,admin.,married,secondary,no,393,yes,no,cellular,9,apr,236,1,330,1,failure,0,2
13559,35,blue-collar,married,primary,no,-210,yes,yes,telephone,7,apr,235,3,-1,0,unknown,0,2
6911,26,services,married,secondary,no,0,no,no,cellular,18,jul,409,2,-1,0,unknown,0,2
1248,36,admin.,married,secondary,no,304,yes,no,cellular,2,feb,249,3,-1,0,unknown,0,2
3570,44,services,single,secondary,no,5,no,no,cellular,21,jul,333,2,-1,0,unknown,0,2
24366,26,services,single,secondary,no,1050,yes,no,unknown,2,jun,118,3,-1,0,unknown,0,2
11628,36,services,single,secondary,no,-267,yes,no,cellular,14,may,99,7,352,1,failure,0,2
9647,76,retired,divorced,primary,no,86,no,no,cellular,12,aug,192,1,-1,0,unknown,0,2
3757,32,technician,married,secondary,no,3095,no,no,cellular,12,aug,204,10,-1,0,unknown,0,2
2724,36,management,single,tertiary,no,2944,no,no,cellular,18,aug,882,8,-1,0,unknown,1,2
3196,33,blue-collar,married,secondary,no,1541,yes,no,unknown,23,may,423,2,-1,0,unknown,0,2
26855,30,blue-collar,single,secondary,no,783,no,yes,cellular,29,jan,197,1,-1,0,unknown,0,2
17164,32,technician,single,secondary,no,-569,yes,no,cellular,6,may,107,1,-1,0,unknown,0,2
12280,31,technician,married,secondary,no,510,yes,no,unknown,21,may,117,3,-1,0,unknown,0,2
7146,36,self-employed,married,secondary,no,189,yes,no,cellular,22,jul,632,1,-1,0,unknown,0,2
3143,34,admin.,married,secondary,no,5320,no,no,cellular,3,mar,114,6,467,5,other,0,2
12314,56,blue-collar,divorced,primary,no,190,yes,no,cellular,12,may,15,8,351,9,other,0,2
19756,55,blue-collar,married,secondary,no,49,yes,no,cellular,7,jul,494,4,-1,0,unknown,1,2
24004,68,retired,married,secondary,no,1146,no,no,cellular,16,nov,212,1,187,6,success,1,2
1324,48,management,divorced,tertiary,no,-244,yes,no,unknown,5,may,253,1,-1,0,unknown,0,2
1419,32,management,married,tertiary,no,1330,yes,no,unknown,21,may,83,1,-1,0,unknown,0,2
6129,29,technician,single,tertiary,no,313,no,yes,cellular,8,jul,227,2,-1,0,unknown,0,2
10177,44,blue-collar,married,secondary,no,138,yes,no,unknown,8,may,283,3,-1,0,unknown,0,2
377,59,management,married,tertiary,no,1729,no,no,cellular,30,apr,119,1,-1,0,unknown,0,2
4336,50,management,divorced,tertiary,no,-398,yes,yes,cellular,21,jul,172,1,-1,0,unknown,0,2
12725,35,blue-collar,married,secondary,no,0,yes,yes,cellular,24,jul,250,1,-1,0,unknown,0,2
19526,33,management,married,tertiary,no,544,no,yes,cellular,26,aug,111,4,-1,0,unknown,0,2
12946,33,management,single,secondary,no,0,no,no,unknown,20,may,190,2,-1,0,unknown,0,2
16637,34,technician,divorced,secondary,no,175,yes,no,cellular,14,may,21,8,-1,0,unknown,0,2
5975,58,admin.,married,secondary,no,1464,yes,yes,unknown,5,jun,53,29,-1,0,unknown,0,2
26910,48,technician,married,secondary,no,219,yes,yes,unknown,29,may,154,4,-1,0,unknown,0,2
976,33,blue-collar,married,primary,no,3868,yes,no,unknown,2,jun,445,1,-1,0,unknown,0,2
25632,51,management,married,tertiary,no,57,no,no,cellular,28,jul,66,19,-1,0,unknown,0,2
14896,28,blue-collar,single,secondary,no,1735,yes,no,cellular,20,apr,89,1,-1,0,unknown,0,2
18182,36,technician,single,tertiary,no,306,no,no,cellular,14,aug,111,2,-1,0,unknown,0,2
3518,25,blue-collar,single,secondary,no,94,yes,yes,unknown,20,jun,22,16,-1,0,unknown,0,2
5175,44,blue-collar,married,secondary,no,545,yes,no,cellular,6,apr,122,3,136,1,failure,0,2
4586,31,management,single,tertiary,no,1130,yes,no,cellular,2,feb,181,1,264,3,failure,0,2
23289,57,management,married,tertiary,no,1741,no,no,cellular,24,jul,449,2,-1,0,unknown,0,2
9194,32,technician,married,secondary,no,212,yes,no,cellular,11,aug,98,2,-1,0,unknown,0,2
1260,24,technician,single,secondary,no,135,yes,yes,cellular,18,may,250,1,-1,0,unknown,0,2
2738,44,management,married,tertiary,yes,-11,no,no,cellular,26,aug,317,5,-1,0,unknown,0,2
2664,82,retired,married,secondary,no,121,no,no,telephone,19,feb,330,1,-1,0,unknown,1,2
26579,30,management,single,tertiary,no,2,no,no,cellular,27,aug,19,21,-1,0,unknown,0,2
11780,58,technician,married,secondary,no,471,yes,yes,telephone,21,jul,61,1,-1,0,unknown,0,2
4488,52,management,married,tertiary,no,4358,no,no,telephone,31,jul,30,7,-1,0,unknown,0,2
14006,50,self-employed,divorced,tertiary,no,1390,no,no,cellular,21,nov,55,2,-1,0,unknown,0,2
20457,40,unemployed,divorced,secondary,no,0,no,no,unknown,11,jun,473,1,-1,0,unknown,0,2
26984,34,blue-collar,single,tertiary,no,-303,yes,no,cellular,18,may,17,5,355,2,failure,0,2
1188,55,self-employed,divorced,secondary,no,148,no,no,unknown,17,jun,847,3,-1,0,unknown,0,2
13704,46,entrepreneur,married,secondary,no,3317,no,no,cellular,19,nov,231,2,-1,0,unknown,0,2
8755,54,management,married,secondary,no,1150,no,no,cellular,3,apr,660,1,-1,0,unknown,0,2
26538,37,management,married,tertiary,no,49,no,yes,cellular,22,aug,132,1,-1,0,unknown,0,2
8247,30,admin.,single,secondary,no,122,yes,no,cellular,7,may,219,2,-1,0,unknown,0,2
5351,29,management,married,tertiary,no,805,no,no,cellular,28,jan,70,1,-1,0,unknown,0,2
7199,38,admin.,single,secondary,no,115,no,no,cellular,5,aug,250,3,182,10,failure,0,2
772,37,admin.,married,unknown,no,734,yes,no,unknown,21,may,1106,1,-1,0,unknown,0,2
13756,33,management,single,tertiary,no,-67,yes,no,unknown,5,may,364,1,-1,0,unknown,0,2
18790,29,admin.,single,secondary,no,464,no,no,cellular,10,aug,317,2,518,1,failure,1,2
15969,39,blue-collar,married,secondary,yes,-345,yes,no,unknown,7,may,69,1,-1,0,unknown,0,2
20697,35,housemaid,married,tertiary,no,303,no,no,cellular,4,aug,311,1,-1,0,unknown,0,2
6590,32,management,single,tertiary,no,566,no,no,cellular,30,apr,114,2,-1,0,unknown,0,2
11563,54,services,divorced,primary,no,234,yes,no,unknown,15,may,140,3,-1,0,unknown,0,2
17999,59,housemaid,married,primary,no,96,no,no,cellular,6,aug,88,2,-1,0,unknown,0,2
2802,28,technician,single,tertiary,no,172,yes,yes,cellular,2,feb,194,2,-1,0,unknown,0,2
18707,70,retired,divorced,primary,no,482,no,no,telephone,14,jan,372,1,196,2,success,1,2
3066,55,unemployed,married,secondary,no,512,no,no,cellular,28,jan,70,1,-1,0,unknown,0,2
14428,27,technician,single,tertiary,no,1526,yes,no,unknown,6,jun,342,10,-1,0,unknown,0,2
8419,31,self-employed,single,tertiary,no,283,no,no,cellular,28,jan,98,2,241,1,failure,0,2
9988,59,housemaid,divorced,tertiary,no,0,no,no,cellular,20,apr,379,1,332,2,other,0,2
18797,42,housemaid,married,primary,no,1523,yes,yes,cellular,25,jul,587,5,-1,0,unknown,0,2
22111,54,blue-collar,married,primary,no,244,yes,no,cellular,29,jul,337,2,-1,0,unknown,0,2
21716,54,technician,married,secondary,no,1670,no,no,cellular,29,aug,207,7,-1,0,unknown,0,2
26657,32,management,single,tertiary,no,347,yes,no,cellular,18,may,213,1,264,6,failure,0,2
7262,50,management,divorced,tertiary,no,30,no,no,cellular,20,aug,76,2,-1,0,unknown,0,2
7998,56,retired,married,primary,no,3149,no,no,cellular,7,aug,142,3,-1,0,unknown,0,2
2284,77,retired,married,secondary,no,4112,no,no,telephone,29,jul,426,1,184,3,success,1,2
4681,50,services,married,secondary,no,320,no,no,telephone,21,dec,294,3,315,4,success,1,2
7420,39,management,married,tertiary,no,494,no,no,cellular,9,sep,216,1,183,5,success,1,2
13435,84,retired,divorced,primary,no,2619,no,no,telephone,8,feb,145,2,115,2,failure,0,2
18041,42,blue-collar,married,primary,no,1673,yes,no,cellular,17,apr,636,3,-1,0,unknown,1,2
207,42,admin.,single,secondary,no,1601,no,no,unknown,20,jun,23,2,-1,0,unknown,0,2
10063,52,admin.,married,secondary,no,1228,yes,yes,cellular,4,aug,218,1,-1,0,unknown,1,2
24002,33,services,single,secondary,no,100,yes,no,cellular,14,may,11,8,297,7,other,0,2
9392,27,admin.,married,secondary,no,710,yes,yes,cellular,6,may,653,1,334,2,success,1,2
18172,35,technician,single,tertiary,no,0,yes,no,telephone,28,aug,46,2,-1,0,unknown,0,2
8168,46,services,married,secondary,no,236,no,no,cellular,27,aug,320,28,-1,0,unknown,0,2
1264,36,management,married,tertiary,no,369,no,no,cellular,8,aug,75,2,-1,0,unknown,0,2
9165,37,admin.,married,secondary,no,1314,yes,no,cellular,12,feb,118,4,210,3,failure,1,2
13170,51,services,married,tertiary,no,0,no,no,cellular,7,aug,297,8,-1,0,unknown,0,2
6227,39,blue-collar,married,primary,no,882,yes,no,unknown,30,may,25,4,-1,0,unknown,0,2
12056,45,blue-collar,divorced,primary,no,942,no,no,cellular,21,nov,362,1,-1,0,unknown,0,2
9367,55,retired,married,primary,no,868,no,no,unknown,19,jun,207,1,-1,0,unknown,0,2
26099,52,housemaid,married,secondary,no,14363,no,no,unknown,5,jun,132,1,-1,0,unknown,0,2
11572,63,management,married,tertiary,no,3115,no,no,cellular,16,nov,432,5,-1,0,unknown,1,2
2282,44,technician,married,secondary,no,378,yes,no,unknown,30,may,203,2,-1,0,unknown,0,2
23844,49,blue-collar,married,secondary,no,171,no,no,telephone,5,feb,260,6,-1,0,unknown,0,2
18614,46,entrepreneur,married,secondary,no,122,no,no,cellular,5,feb,178,7,-1,0,unknown,0,2
61,56,technician,married,secondary,no,4073,no,no,cellular,27,aug,239,5,-1,0,unknown,0,2
4604,34,services,married,secondary,yes,421,yes,no,unknown,20,may,247,3,-1,0,unknown,0,2
23707,38,services,divorced,primary,no,0,yes,no,cellular,20,apr,355,3,151,3,failure,0,2
8301,33,blue-collar,married,secondary,no,580,yes,no,unknown,28,may,36,1,-1,0,unknown,0,2
10288,39,technician,divorced,secondary,no,454,no,no,cellular,11,aug,73,2,-1,0,unknown,0,2
1039,48,technician,married,secondary,no,98,no,no,cellular,27,aug,146,4,-1,0,unknown,0,2
7626,35,services,single,secondary,no,7242,no,no,telephone,20,nov,215,3,-1,0,unknown,0,2
18769,35,management,married,tertiary,no,22569,yes,no,cellular,21,nov,72,4,-1,0,unknown,0,2
20612,46,admin.,divorced,secondary,no,99,no,no,unknown,14,jul,18,1,-1,0,unknown,0,2
19834,47,management,single,tertiary,no,-230,no,no,cellular,4,feb,293,1,-1,0,unknown,0,2
4434,48,management,married,tertiary,no,0,no,no,cellular,27,aug,203,7,-1,0,unknown,0,2
15639,38,management,single,tertiary,no,0,no,no,unknown,18,jun,61,7,-1,0,unknown,0,2
1835,80,retired,married,primary,no,1861,no,no,telephone,14,apr,563,2,-1,0,unknown,0,2
1227,49,entrepreneur,married,primary,no,10772,no,no,cellular,8,aug,89,2,-1,0,unknown,0,2
24607,51,unemployed,married,primary,no,1162,yes,no,cellular,25,jul,2015,1,-1,0,unknown,1,2
20717,49,blue-collar,married,secondary,no,2631,yes,no,unknown,14,may,76,2,-1,0,unknown,0,2
919,34,self-employed,single,tertiary,no,36,no,no,telephone,28,jan,55,1,-1,0,unknown,0,2
18805,54,services,single,secondary,no,8289,no,no,unknown,26,jun,133,2,-1,0,unknown,0,2
20253,38,management,single,tertiary,no,6158,yes,no,cellular,15,apr,139,5,145,9,failure,1,2
27080,60,management,married,primary,no,-70,yes,no,cellular,13,may,65,2,-1,0,unknown,0,2
8557,32,management,married,tertiary,no,282,no,no,cellular,22,aug,92,2,-1,0,unknown,0,2
20359,73,retired,single,secondary,no,1050,no,no,cellular,4,mar,562,3,181,2,failure,1,2
12559,49,retired,married,secondary,no,993,yes,yes,cellular,8,may,199,1,301,2,other,0,2
1424,29,services,single,secondary,no,23,yes,yes,cellular,18,may,159,3,371,2,other,0,2
16109,41,technician,married,secondary,no,4004,no,no,cellular,17,apr,314,2,-1,0,unknown,1,2
1682,41,management,single,tertiary,no,275,yes,no,cellular,18,nov,82,2,-1,0,unknown,0,2
16351,32,self-employed,married,secondary,no,610,yes,no,unknown,28,may,75,6,-1,0,unknown,0,2
13454,52,management,single,tertiary,no,83,no,no,cellular,26,aug,1223,6,-1,0,unknown,1,2
1626,35,unemployed,married,primary,no,859,no,no,unknown,9,jun,330,3,-1,0,unknown,0,2
9750,51,management,married,primary,no,33,yes,no,cellular,24,jul,624,2,-1,0,unknown,0,2
21542,28,blue-collar,married,secondary,no,224,yes,no,unknown,19,may,571,5,-1,0,unknown,0,2
2487,43,unknown,married,unknown,no,1517,no,no,unknown,20,jun,45,1,-1,0,unknown,0,2
123,70,retired,married,unknown,no,1236,no,no,cellular,12,mar,58,4,-1,0,unknown,0,2
10017,45,technician,single,tertiary,no,4537,yes,no,unknown,16,may,337,2,-1,0,unknown,0,2
24651,54,blue-collar,married,primary,no,1059,no,no,cellular,29,aug,73,8,-1,0,unknown,0,2
17994,57,blue-collar,married,secondary,no,649,yes,no,cellular,18,nov,122,1,-1,0,unknown,0,2
10757,48,unemployed,married,primary,no,551,yes,no,unknown,29,may,162,2,-1,0,unknown,0,2
4309,33,management,single,tertiary,no,1304,yes,no,cellular,18,may,536,2,-1,0,unknown,1,2
19525,32,technician,married,tertiary,no,500,no,no,cellular,6,aug,105,6,-1,0,unknown,0,3
25,39,services,single,secondary,no,158,yes,no,unknown,6,jun,354,2,-1,0,unknown,0,3
5870,34,self-employed,married,tertiary,no,2427,no,no,telephone,2,jun,50,2,120,1,other,0,3
23265,51,blue-collar,married,primary,no,863,no,no,cellular,19,nov,169,1,189,2,other,0,3
19212,31,services,single,secondary,no,2251,yes,yes,cellular,17,jul,134,1,-1,0,unknown,0,3
14716,47,blue-collar,married,secondary,no,762,yes,no,unknown,29,may,56,3,-1,0,unknown,0,3
19297,33,blue-collar,married,secondary,no,-825,yes,no,unknown,23,may,228,2,-1,0,unknown,0,3
2012,47,blue-collar,married,secondary,no,4840,no,no,unknown,16,jun,53,1,-1,0,unknown,0,3
16822,35,self-employed,married,tertiary,no,560,yes,no,cellular,17,nov,46,1,-1,0,unknown,0,3
8675,33,technician,married,secondary,no,-1040,yes,yes,unknown,27,may,130,1,-1,0,unknown,0,3
21641,50,blue-collar,married,primary,no,2590,yes,no,unknown,9,may,257,6,-1,0,unknown,0,3
4125,57,services,single,secondary,no,1430,yes,no,unknown,3,jun,666,5,-1,0,unknown,0,3
22191,30,services,married,secondary,no,311,yes,yes,unknown,5,jun,94,4,-1,0,unknown,0,3
1154,41,blue-collar,married,primary,no,2562,yes,no,cellular,20,nov,157,1,189,4,failure,0,3
11533,47,self-employed,married,tertiary,no,-80,yes,no,cellular,6,feb,150,3,270,2,failure,0,3
18491,33,technician,single,secondary,no,261,yes,no,unknown,14,may,622,1,-1,0,unknown,0,3
17085,46,entrepreneur,married,secondary,no,118,yes,no,cellular,9,jul,296,1,-1,0,unknown,0,3
25309,42,services,married,secondary,no,1152,yes,no,cellular,29,jan,168,1,-1,0,unknown,0,3
18168,30,management,single,tertiary,no,1724,yes,no,unknown,20,may,73,1,-1,0,unknown,0,3
2837,38,technician,married,secondary,no,976,yes,no,cellular,14,jul,766,3,-1,0,unknown,1,3
16062,36,services,married,unknown,no,618,no,no,cellular,13,jul,360,1,335,2,success,1,3
2362,41,blue-collar,divorced,secondary,no,927,yes,no,cellular,20,nov,343,2,-1,0,unknown,0,3
10931,23,student,single,secondary,no,2530,yes,no,cellular,18,may,194,3,364,3,other,0,3
19500,31,technician,single,secondary,no,0,yes,no,cellular,11,may,163,1,370,1,failure,0,3
7618,20,student,single,unknown,no,4137,yes,no,telephone,16,apr,55,2,-1,0,unknown,0,3
9333,42,blue-collar,married,unknown,no,149,yes,no,telephone,23,jul,329,3,-1,0,unknown,0,3
14497,37,blue-collar,married,primary,no,508,yes,yes,cellular,15,may,340,1,-1,0,unknown,0,3
2653,36,blue-collar,married,secondary,no,777,yes,no,cellular,6,may,185,3,-1,0,unknown,0,3
17791,36,management,divorced,tertiary,no,3611,yes,no,unknown,4,jun,347,3,-1,0,unknown,0,3
18325,38,technician,single,tertiary,no,1727,no,no,telephone,2,aug,141,2,185,6,other,0,3
8981,52,technician,married,tertiary,no,2557,no,no,cellular,8,jul,340,1,156,1,other,1,3
15353,43,services,married,secondary,no,3305,yes,no,cellular,17,nov,387,1,-1,0,unknown,0,3
8780,38,technician,married,tertiary,no,3234,no,no,cellular,18,nov,578,2,-1,0,unknown,1,3
21892,60,retired,married,primary,no,838,no,no,cellular,9,jul,147,1,-1,0,unknown,0,3
14093,26,technician,single,secondary,no,84,yes,no,cellular,29,jul,70,3,-1,0,unknown,0,3
21138,60,retired,married,tertiary,no,846,no,no,telephone,26,may,1346,1,-1,0,unknown,1,3
9660,31,services,single,secondary,no,0,yes,no,cellular,17,apr,815,2,-1,0,unknown,0,3
5078,36,entrepreneur,divorced,secondary,no,2996,yes,no,cellular,14,may,104,1,-1,0,unknown,0,3
8872,22,student,single,primary,no,3472,no,no,cellular,19,apr,529,1,181,4,success,1,3
7889,55,management,married,unknown,yes,-171,yes,no,unknown,15,may,30,2,-1,0,unknown,0,3
13714,58,retired,married,tertiary,no,1669,no,no,cellular,13,aug,109,2,-1,0,unknown,0,3
1727,49,unknown,married,secondary,no,1269,no,no,cellular,12,aug,117,9,-1,0,unknown,0,3
18965,44,technician,married,secondary,no,266,yes,no,cellular,9,jul,72,1,-1,0,unknown,0,3
25627,38,blue-collar,divorced,secondary,no,158,yes,no,cellular,11,may,242,1,-1,0,unknown,0,3
21682,42,blue-collar,married,secondary,no,505,yes,no,cellular,15,may,117,1,-1,0,unknown,0,3
24340,37,management,married,tertiary,no,15437,yes,no,cellular,10,jul,123,1,-1,0,unknown,0,3
17015,29,blue-collar,married,primary,no,5,yes,yes,telephone,21,jul,53,1,-1,0,unknown,0,3
12182,36,housemaid,married,secondary,no,556,yes,no,cellular,7,may,35,3,-1,0,unknown,0,3
19717,33,blue-collar,married,secondary,no,0,yes,no,unknown,27,may,190,1,-1,0,unknown,0,3
14886,31,technician,married,secondary,no,106,yes,no,unknown,13,may,101,13,-1,0,unknown,0,3
